#1000 pts per wavenumber up to wavenumber=2000
#100 pts per wavenumber after wavenumber=2000
#x   qext   qsca   qback   gsca   p180
2476.0   2.0114    2.0114    1.4335    0.0000    0.0567
2477.0   2.0133    2.0133    1.6416    0.0000    0.0649
2478.0   2.0138    2.0138    1.3348    0.0000    0.0527
2479.0   2.0134    2.0134    1.2795    0.0000    0.0506
2480.0   2.0119    2.0119    1.5336    0.0000    0.0607
2481.0   2.0096    2.0096    1.3175    0.0000    0.0522
2482.0   2.0081    2.0081    1.3972    0.0000    0.0554
2483.0   2.0078    2.0078    1.6278    0.0000    0.0645
2484.0   2.0086    2.0086    1.2737    0.0000    0.0505
2485.0   2.0107    2.0107    1.3482    0.0000    0.0534
2486.0   2.0127    2.0127    1.6623    0.0000    0.0657
2487.0   2.0136    2.0136    1.4161    0.0000    0.0560
2488.0   2.0137    2.0137    1.5504    0.0000    0.0613
2489.0   2.0126    2.0126    1.6533    0.0000    0.0654
2490.0   2.0105    2.0105    1.2252    0.0000    0.0485
2491.0   2.0088    2.0088    1.4952    0.0000    0.0592
2492.0   2.0078    2.0078    1.5489    0.0000    0.0614
2493.0   2.0080    2.0080    1.2942    0.0000    0.0513
2494.0   2.0097    2.0097    1.3481    0.0000    0.0534
2495.0   2.0118    2.0118    1.5178    0.0000    0.0600
2496.0   2.0133    2.0133    1.2236    0.0000    0.0484
2497.0   2.0140    2.0140    1.5034    0.0000    0.0594
2498.0   2.0131    2.0131    1.4788    0.0000    0.0585
2499.0   2.0113    2.0113    1.5251    0.0000    0.0603
2500.0   2.0095    2.0095    1.3373    0.0000    0.0530
2501.0   2.0081    2.0081    1.5416    0.0000    0.0611
2502.0   2.0078    2.0078    1.3438    0.0000    0.0533
2503.0   2.0089    2.0089    1.6436    0.0000    0.0651
2504.0   2.0107    2.0107    1.3733    0.0000    0.0544
2505.0   2.0126    2.0126    1.2810    0.0000    0.0506
2506.0   2.0139    2.0139    1.4927    0.0000    0.0590
2507.0   2.0136    2.0136    1.4555    0.0000    0.0575
2508.0   2.0122    2.0122    1.3425    0.0000    0.0531
2509.0   2.0102    2.0102    1.3516    0.0000    0.0535
2510.0   2.0083    2.0083    1.4714    0.0000    0.0583
2511.0   2.0077    2.0077    1.3005    0.0000    0.0515
2512.0   2.0084    2.0084    1.7125    0.0000    0.0679
2513.0   2.0098    2.0098    1.3397    0.0000    0.0530
2514.0   2.0118    2.0118    1.4803    0.0000    0.0586
2515.0   2.0135    2.0135    1.5962    0.0000    0.0631
2516.0   2.0137    2.0137    1.5577    0.0000    0.0616
2517.0   2.0130    2.0130    1.3945    0.0000    0.0551
2518.0   2.0112    2.0112    1.6186    0.0000    0.0640
2519.0   2.0090    2.0090    1.2748    0.0000    0.0505
2520.0   2.0078    2.0078    1.3345    0.0000    0.0529
2521.0   2.0079    2.0079    1.5740    0.0000    0.0624
2522.0   2.0090    2.0090    1.3187    0.0000    0.0522
2523.0   2.0111    2.0111    1.3747    0.0000    0.0544
2524.0   2.0129    2.0129    1.4334    0.0000    0.0567
2525.0   2.0135    2.0135    1.3387    0.0000    0.0529
2526.0   2.0134    2.0134    1.5261    0.0000    0.0603
2527.0   2.0120    2.0120    1.5710    0.0000    0.0621
2528.0   2.0099    2.0099    1.2368    0.0000    0.0490
2529.0   2.0084    2.0084    1.5477    0.0000    0.0613
2530.0   2.0077    2.0077    1.4498    0.0000    0.0575
2531.0   2.0082    2.0082    1.4105    0.0000    0.0559
2532.0   2.0101    2.0101    1.4742    0.0000    0.0584
2533.0   2.0122    2.0122    1.5743    0.0000    0.0623
2534.0   2.0134    2.0134    1.2677    0.0000    0.0501
2535.0   2.0137    2.0137    1.3346    0.0000    0.0527
2536.0   2.0125    2.0125    1.4785    0.0000    0.0585
2537.0   2.0106    2.0106    1.3113    0.0000    0.0519
2538.0   2.0090    2.0090    1.4818    0.0000    0.0587
2539.0   2.0078    2.0078    1.4308    0.0000    0.0567
2540.0   2.0078    2.0078    1.2212    0.0000    0.0484
2541.0   2.0093    2.0093    1.6545    0.0000    0.0655
2542.0   2.0112    2.0112    1.4484    0.0000    0.0573
2543.0   2.0129    2.0129    1.3193    0.0000    0.0522
2544.0   2.0139    2.0139    1.4953    0.0000    0.0591
2545.0   2.0132    2.0132    1.4759    0.0000    0.0583
2546.0   2.0114    2.0114    1.2884    0.0000    0.0510
2547.0   2.0096    2.0096    1.6253    0.0000    0.0644
2548.0   2.0080    2.0080    1.4489    0.0000    0.0574
2549.0   2.0077    2.0077    1.1850    0.0000    0.0470
2550.0   2.0087    2.0087    1.5239    0.0000    0.0604
2551.0   2.0102    2.0102    1.3792    0.0000    0.0546
2552.0   2.0121    2.0121    1.4572    0.0000    0.0576
2553.0   2.0135    2.0135    1.4957    0.0000    0.0591
2554.0   2.0135    2.0135    1.3341    0.0000    0.0527
2555.0   2.0124    2.0124    1.3293    0.0000    0.0526
2556.0   2.0106    2.0106    1.6616    0.0000    0.0658
2557.0   2.0085    2.0085    1.3262    0.0000    0.0525
2558.0   2.0076    2.0076    1.4123    0.0000    0.0560
2559.0   2.0081    2.0081    1.6318    0.0000    0.0647
2560.0   2.0094    2.0094    1.4568    0.0000    0.0577
2561.0   2.0115    2.0115    1.4036    0.0000    0.0555
2562.0   2.0131    2.0131    1.4404    0.0000    0.0569
2563.0   2.0134    2.0134    1.2912    0.0000    0.0510
2564.0   2.0129    2.0129    1.2868    0.0000    0.0509
2565.0   2.0114    2.0114    1.4079    0.0000    0.0557
2566.0   2.0093    2.0093    1.3099    0.0000    0.0519
2567.0   2.0080    2.0080    1.6119    0.0000    0.0639
2568.0   2.0076    2.0076    1.4043    0.0000    0.0557
2569.0   2.0085    2.0085    1.3334    0.0000    0.0528
2570.0   2.0106    2.0106    1.4159    0.0000    0.0560
2571.0   2.0125    2.0125    1.6489    0.0000    0.0652
2572.0   2.0134    2.0134    1.2809    0.0000    0.0506
2573.0   2.0134    2.0134    1.5684    0.0000    0.0620
2574.0   2.0120    2.0120    1.4370    0.0000    0.0568
2575.0   2.0100    2.0100    1.3970    0.0000    0.0553
2576.0   2.0086    2.0086    1.3827    0.0000    0.0548
2577.0   2.0077    2.0077    1.5594    0.0000    0.0618
2578.0   2.0080    2.0080    1.2741    0.0000    0.0505
2579.0   2.0097    2.0097    1.3881    0.0000    0.0550
2580.0   2.0115    2.0115    1.4248    0.0000    0.0564
2581.0   2.0131    2.0131    1.2441    0.0000    0.0492
2582.0   2.0138    2.0138    1.7412    0.0000    0.0688
2583.0   2.0127    2.0127    1.3281    0.0000    0.0525
2584.0   2.0108    2.0108    1.2844    0.0000    0.0508
2585.0   2.0091    2.0091    1.5810    0.0000    0.0626
2586.0   2.0077    2.0077    1.6239    0.0000    0.0644
2587.0   2.0077    2.0077    1.3638    0.0000    0.0541
2588.0   2.0091    2.0091    1.5063    0.0000    0.0597
2589.0   2.0106    2.0106    1.2564    0.0000    0.0497
2590.0   2.0124    2.0124    1.4168    0.0000    0.0560
2591.0   2.0135    2.0135    1.5289    0.0000    0.0604
2592.0   2.0131    2.0131    1.2927    0.0000    0.0511
2593.0   2.0118    2.0118    1.2870    0.0000    0.0509
2594.0   2.0099    2.0099    1.4576    0.0000    0.0577
2595.0   2.0080    2.0080    1.2857    0.0000    0.0510
2596.0   2.0075    2.0075    1.4026    0.0000    0.0556
2597.0   2.0083    2.0083    1.5746    0.0000    0.0624
2598.0   2.0098    2.0098    1.3334    0.0000    0.0528
2599.0   2.0118    2.0118    1.3881    0.0000    0.0549
2600.0   2.0132    2.0132    1.5779    0.0000    0.0624
2601.0   2.0132    2.0132    1.4432    0.0000    0.0570
2602.0   2.0124    2.0124    1.4224    0.0000    0.0562
2603.0   2.0108    2.0108    1.4202    0.0000    0.0562
2604.0   2.0088    2.0088    1.2922    0.0000    0.0512
2605.0   2.0077    2.0077    1.4268    0.0000    0.0566
2606.0   2.0077    2.0077    1.4700    0.0000    0.0583
2607.0   2.0089    2.0089    1.2686    0.0000    0.0503
2608.0   2.0110    2.0110    1.3078    0.0000    0.0518
2609.0   2.0128    2.0128    1.4408    0.0000    0.0570
2610.0   2.0134    2.0134    1.2383    0.0000    0.0489
2611.0   2.0130    2.0130    1.5217    0.0000    0.0602
2612.0   2.0114    2.0114    1.5673    0.0000    0.0620
2613.0   2.0094    2.0094    1.4389    0.0000    0.0570
2614.0   2.0081    2.0081    1.3851    0.0000    0.0549
2615.0   2.0076    2.0076    1.6242    0.0000    0.0644
2616.0   2.0082    2.0082    1.2580    0.0000    0.0498
2617.0   2.0101    2.0101    1.5363    0.0000    0.0608
2618.0   2.0120    2.0120    1.4075    0.0000    0.0557
2619.0   2.0132    2.0132    1.2673    0.0000    0.0501
2620.0   2.0134    2.0134    1.5731    0.0000    0.0622
2621.0   2.0122    2.0122    1.4120    0.0000    0.0558
2622.0   2.0102    2.0102    1.3799    0.0000    0.0546
2623.0   2.0086    2.0086    1.3149    0.0000    0.0521
2624.0   2.0076    2.0076    1.4191    0.0000    0.0563
2625.0   2.0079    2.0079    1.3014    0.0000    0.0516
2626.0   2.0093    2.0093    1.5676    0.0000    0.0621
2627.0   2.0110    2.0110    1.3222    0.0000    0.0523
2628.0   2.0126    2.0126    1.4264    0.0000    0.0564
2629.0   2.0135    2.0135    1.4298    0.0000    0.0565
2630.0   2.0128    2.0128    1.5384    0.0000    0.0608
2631.0   2.0112    2.0112    1.5099    0.0000    0.0597
2632.0   2.0093    2.0093    1.4767    0.0000    0.0585
2633.0   2.0076    2.0076    1.2869    0.0000    0.0510
2634.0   2.0075    2.0075    1.3081    0.0000    0.0519
2635.0   2.0086    2.0086    1.5511    0.0000    0.0615
2636.0   2.0103    2.0103    1.2703    0.0000    0.0503
2637.0   2.0122    2.0122    1.3068    0.0000    0.0517
2638.0   2.0132    2.0132    1.5651    0.0000    0.0619
2639.0   2.0129    2.0129    1.4176    0.0000    0.0560
2640.0   2.0119    2.0119    1.3948    0.0000    0.0552
2641.0   2.0101    2.0101    1.6004    0.0000    0.0634
2642.0   2.0082    2.0082    1.2016    0.0000    0.0476
2643.0   2.0075    2.0075    1.4798    0.0000    0.0587
2644.0   2.0079    2.0079    1.4417    0.0000    0.0571
2645.0   2.0093    2.0093    1.4135    0.0000    0.0560
2646.0   2.0115    2.0115    1.5411    0.0000    0.0610
2647.0   2.0130    2.0130    1.5004    0.0000    0.0593
2648.0   2.0132    2.0132    1.2152    0.0000    0.0480
2649.0   2.0125    2.0125    1.3529    0.0000    0.0535
2650.0   2.0108    2.0108    1.4967    0.0000    0.0592
2651.0   2.0089    2.0089    1.3241    0.0000    0.0525
2652.0   2.0079    2.0079    1.3630    0.0000    0.0540
2653.0   2.0076    2.0076    1.4638    0.0000    0.0580
2654.0   2.0085    2.0085    1.2885    0.0000    0.0511
2655.0   2.0105    2.0105    1.5533    0.0000    0.0615
2656.0   2.0123    2.0123    1.4812    0.0000    0.0586
2657.0   2.0132    2.0132    1.3679    0.0000    0.0541
2658.0   2.0131    2.0131    1.4199    0.0000    0.0561
2659.0   2.0116    2.0116    1.5030    0.0000    0.0595
2660.0   2.0095    2.0095    1.3495    0.0000    0.0534
2661.0   2.0082    2.0082    1.5221    0.0000    0.0603
2662.0   2.0075    2.0075    1.3769    0.0000    0.0546
2663.0   2.0081    2.0081    1.1454    0.0000    0.0454
2664.0   2.0097    2.0097    1.4426    0.0000    0.0571
2665.0   2.0114    2.0114    1.4091    0.0000    0.0557
2666.0   2.0128    2.0128    1.3814    0.0000    0.0546
2667.0   2.0133    2.0133    1.4407    0.0000    0.0569
2668.0   2.0123    2.0123    1.4377    0.0000    0.0569
2669.0   2.0105    2.0105    1.2591    0.0000    0.0498
2670.0   2.0087    2.0087    1.6077    0.0000    0.0637
2671.0   2.0074    2.0074    1.3086    0.0000    0.0519
2672.0   2.0076    2.0076    1.3946    0.0000    0.0553
2673.0   2.0090    2.0090    1.5221    0.0000    0.0603
2674.0   2.0107    2.0107    1.3237    0.0000    0.0524
2675.0   2.0124    2.0124    1.4477    0.0000    0.0572
2676.0   2.0132    2.0132    1.5023    0.0000    0.0594
2677.0   2.0126    2.0126    1.2696    0.0000    0.0502
2678.0   2.0114    2.0114    1.2763    0.0000    0.0505
2679.0   2.0096    2.0096    1.5175    0.0000    0.0601
2680.0   2.0078    2.0078    1.2802    0.0000    0.0507
2681.0   2.0074    2.0074    1.4637    0.0000    0.0580
2682.0   2.0082    2.0082    1.4597    0.0000    0.0578
2683.0   2.0098    2.0098    1.5158    0.0000    0.0600
2684.0   2.0118    2.0118    1.4085    0.0000    0.0557
2685.0   2.0130    2.0130    1.5562    0.0000    0.0615
2686.0   2.0129    2.0129    1.3373    0.0000    0.0529
2687.0   2.0120    2.0120    1.3733    0.0000    0.0543
2688.0   2.0102    2.0102    1.3830    0.0000    0.0547
2689.0   2.0084    2.0084    1.2866    0.0000    0.0510
2690.0   2.0076    2.0076    1.4286    0.0000    0.0566
2691.0   2.0077    2.0077    1.4819    0.0000    0.0587
2692.0   2.0089    2.0089    1.2752    0.0000    0.0505
2693.0   2.0109    2.0109    1.2556    0.0000    0.0497
2694.0   2.0125    2.0125    1.4932    0.0000    0.0590
2695.0   2.0132    2.0132    1.3084    0.0000    0.0517
2696.0   2.0127    2.0127    1.5108    0.0000    0.0597
2697.0   2.0109    2.0109    1.3521    0.0000    0.0535
2698.0   2.0090    2.0090    1.4305    0.0000    0.0567
2699.0   2.0079    2.0079    1.5997    0.0000    0.0634
2700.0   2.0075    2.0075    1.4875    0.0000    0.0590
2701.0   2.0083    2.0083    1.2873    0.0000    0.0510
2702.0   2.0101    2.0101    1.4913    0.0000    0.0590
2703.0   2.0117    2.0117    1.3077    0.0000    0.0517
2704.0   2.0129    2.0129    1.3356    0.0000    0.0528
2705.0   2.0131    2.0131    1.4897    0.0000    0.0589
2706.0   2.0118    2.0118    1.3215    0.0000    0.0523
2707.0   2.0099    2.0099    1.2474    0.0000    0.0494
2708.0   2.0082    2.0082    1.3981    0.0000    0.0554
2709.0   2.0073    2.0073    1.3507    0.0000    0.0535
2710.0   2.0078    2.0078    1.4395    0.0000    0.0571
2711.0   2.0094    2.0094    1.5423    0.0000    0.0611
2712.0   2.0111    2.0111    1.3375    0.0000    0.0529
2713.0   2.0125    2.0125    1.4000    0.0000    0.0554
2714.0   2.0130    2.0130    1.6165    0.0000    0.0639
2715.0   2.0122    2.0122    1.4032    0.0000    0.0555
2716.0   2.0108    2.0108    1.3351    0.0000    0.0528
2717.0   2.0090    2.0090    1.4376    0.0000    0.0569
2718.0   2.0075    2.0075    1.2956    0.0000    0.0514
2719.0   2.0074    2.0074    1.3793    0.0000    0.0547
2720.0   2.0085    2.0085    1.4424    0.0000    0.0571
2721.0   2.0102    2.0102    1.3435    0.0000    0.0532
2722.0   2.0121    2.0121    1.2565    0.0000    0.0497
2723.0   2.0130    2.0130    1.4461    0.0000    0.0572
2724.0   2.0126    2.0126    1.2801    0.0000    0.0506
2725.0   2.0114    2.0114    1.6010    0.0000    0.0633
2726.0   2.0096    2.0096    1.3828    0.0000    0.0548
2727.0   2.0080    2.0080    1.3556    0.0000    0.0537
2728.0   2.0075    2.0075    1.3789    0.0000    0.0547
2729.0   2.0079    2.0079    1.6705    0.0000    0.0662
2730.0   2.0093    2.0093    1.2294    0.0000    0.0487
2731.0   2.0113    2.0113    1.3782    0.0000    0.0545
2732.0   2.0127    2.0127    1.3971    0.0000    0.0552
2733.0   2.0130    2.0130    1.1996    0.0000    0.0474
2734.0   2.0121    2.0121    1.4649    0.0000    0.0579
2735.0   2.0103    2.0103    1.2799    0.0000    0.0507
2736.0   2.0085    2.0085    1.4243    0.0000    0.0564
2737.0   2.0076    2.0076    1.3406    0.0000    0.0531
2738.0   2.0076    2.0076    1.5753    0.0000    0.0624
2739.0   2.0087    2.0087    1.2773    0.0000    0.0506
2740.0   2.0105    2.0105    1.6138    0.0000    0.0639
2741.0   2.0120    2.0120    1.3349    0.0000    0.0528
2742.0   2.0129    2.0129    1.3879    0.0000    0.0549
2743.0   2.0127    2.0127    1.4645    0.0000    0.0579
2744.0   2.0112    2.0112    1.5941    0.0000    0.0631
2745.0   2.0093    2.0093    1.3434    0.0000    0.0532
2746.0   2.0078    2.0078    1.3557    0.0000    0.0537
2747.0   2.0073    2.0073    1.3693    0.0000    0.0543
2748.0   2.0081    2.0081    1.3110    0.0000    0.0520
2749.0   2.0098    2.0098    1.4852    0.0000    0.0588
2750.0   2.0114    2.0114    1.2020    0.0000    0.0476
2751.0   2.0126    2.0126    1.3870    0.0000    0.0548
2752.0   2.0128    2.0128    1.4538    0.0000    0.0575
2753.0   2.0118    2.0118    1.3279    0.0000    0.0525
2754.0   2.0102    2.0102    1.4213    0.0000    0.0563
2755.0   2.0085    2.0085    1.5447    0.0000    0.0612
2756.0   2.0073    2.0073    1.3209    0.0000    0.0524
2757.0   2.0075    2.0075    1.3480    0.0000    0.0534
2758.0   2.0089    2.0089    1.4950    0.0000    0.0592
2759.0   2.0106    2.0106    1.4983    0.0000    0.0593
2760.0   2.0124    2.0124    1.3806    0.0000    0.0546
2761.0   2.0129    2.0129    1.3452    0.0000    0.0532
2762.0   2.0122    2.0122    1.2060    0.0000    0.0477
2763.0   2.0109    2.0109    1.4461    0.0000    0.0572
2764.0   2.0091    2.0091    1.5132    0.0000    0.0599
2765.0   2.0077    2.0077    1.2693    0.0000    0.0503
2766.0   2.0075    2.0075    1.3305    0.0000    0.0527
2767.0   2.0082    2.0082    1.5099    0.0000    0.0598
2768.0   2.0097    2.0097    1.2330    0.0000    0.0488
2769.0   2.0116    2.0116    1.5281    0.0000    0.0604
2770.0   2.0128    2.0128    1.5202    0.0000    0.0601
2771.0   2.0127    2.0127    1.3234    0.0000    0.0523
2772.0   2.0116    2.0116    1.3393    0.0000    0.0530
2773.0   2.0097    2.0097    1.4643    0.0000    0.0580
2774.0   2.0081    2.0081    1.3909    0.0000    0.0551
2775.0   2.0074    2.0074    1.3998    0.0000    0.0555
2776.0   2.0077    2.0077    1.3969    0.0000    0.0554
2777.0   2.0090    2.0090    1.2353    0.0000    0.0489
2778.0   2.0108    2.0108    1.5544    0.0000    0.0615
2779.0   2.0123    2.0123    1.3500    0.0000    0.0534
2780.0   2.0128    2.0128    1.3001    0.0000    0.0514
2781.0   2.0123    2.0123    1.3816    0.0000    0.0546
2782.0   2.0106    2.0106    1.5904    0.0000    0.0629
2783.0   2.0087    2.0087    1.2960    0.0000    0.0513
2784.0   2.0075    2.0075    1.5481    0.0000    0.0614
2785.0   2.0073    2.0073    1.3578    0.0000    0.0538
2786.0   2.0084    2.0084    1.3467    0.0000    0.0534
2787.0   2.0102    2.0102    1.4024    0.0000    0.0555
2788.0   2.0117    2.0117    1.3107    0.0000    0.0518
2789.0   2.0126    2.0126    1.3622    0.0000    0.0539
2790.0   2.0125    2.0125    1.4277    0.0000    0.0565
2791.0   2.0113    2.0113    1.3486    0.0000    0.0534
2792.0   2.0096    2.0096    1.2872    0.0000    0.0510
2793.0   2.0081    2.0081    1.6064    0.0000    0.0637
2794.0   2.0071    2.0071    1.2371    0.0000    0.0490
2795.0   2.0077    2.0077    1.4004    0.0000    0.0555
2796.0   2.0093    2.0093    1.4189    0.0000    0.0562
2797.0   2.0110    2.0110    1.4677    0.0000    0.0581
2798.0   2.0125    2.0125    1.4000    0.0000    0.0554
2799.0   2.0128    2.0128    1.5222    0.0000    0.0602
2800.0   2.0118    2.0118    1.3058    0.0000    0.0517
2801.0   2.0103    2.0103    1.3272    0.0000    0.0525
2802.0   2.0086    2.0086    1.3666    0.0000    0.0541
2803.0   2.0074    2.0074    1.2518    0.0000    0.0496
2804.0   2.0074    2.0074    1.4986    0.0000    0.0594
2805.0   2.0084    2.0084    1.3691    0.0000    0.0542
2806.0   2.0101    2.0101    1.2463    0.0000    0.0493
2807.0   2.0120    2.0120    1.3689    0.0000    0.0541
2808.0   2.0128    2.0128    1.6371    0.0000    0.0647
2809.0   2.0123    2.0123    1.3343    0.0000    0.0528
2810.0   2.0110    2.0110    1.4226    0.0000    0.0563
2811.0   2.0092    2.0092    1.4341    0.0000    0.0568
2812.0   2.0077    2.0077    1.3613    0.0000    0.0540
2813.0   2.0074    2.0074    1.5142    0.0000    0.0600
2814.0   2.0080    2.0080    1.4814    0.0000    0.0587
2815.0   2.0094    2.0094    1.2919    0.0000    0.0512
