#number of points averaged per size parameter = 4999
#   x       qext           qsca q          back             gsca            qp180
0.3370  -0.3049487474    0.0305138727    0.0426972942    0.0303585382    0.1113507533
0.3380  -0.3062276089    0.0309015734    0.0432261775    0.0304895327    0.1113156880
0.3390  -0.3075093080    0.0312931874    0.0437602162    0.0306202437    0.1112806862
0.3400  -0.3087938454    0.0316887451    0.0442994498    0.0307506640    0.1112457497
0.3410  -0.3100812217    0.0320882775    0.0448439178    0.0308807862    0.1112108804
0.3420  -0.3113714372    0.0324918157    0.0453936601    0.0310106029    0.1111760801
0.3430  -0.3126644922    0.0328993908    0.0459487170    0.0311401066    0.1111413504
0.3440  -0.3139603870    0.0333110344    0.0465091289    0.0312692899    0.1111066934
0.3450  -0.3152591215    0.0337267781    0.0470749366    0.0313981452    0.1110721107
0.3460  -0.3165606959    0.0341466537    0.0476461811    0.0315266651    0.1110376041
0.3470  -0.3178651099    0.0345706934    0.0482229037    0.0316548419    0.1110031756
0.3480  -0.3191723634    0.0349989292    0.0488051461    0.0317826679    0.1109688270
0.3490  -0.3204824559    0.0354313938    0.0493929501    0.0319101356    0.1109345601
0.3500  -0.3217953870    0.0358681197    0.0499863581    0.0320372373    0.1109003767
0.3510  -0.3231111560    0.0363091398    0.0505854125    0.0321639651    0.1108662789
0.3520  -0.3244297622    0.0367544873    0.0511901561    0.0322903113    0.1108322683
0.3530  -0.3257512049    0.0372041952    0.0518006322    0.0324162681    0.1107983470
0.3540  -0.3270754830    0.0376582973    0.0524168840    0.0325418276    0.1107645167
0.3550  -0.3284025955    0.0381168270    0.0530389555    0.0326669819    0.1107307795
0.3560  -0.3297325411    0.0385798185    0.0536668906    0.0327917232    0.1106971373
0.3570  -0.3310653185    0.0390473057    0.0543007338    0.0329160433    0.1106635918
0.3580  -0.3324009263    0.0395193230    0.0549405297    0.0330399344    0.1106301452
0.3590  -0.3337393628    0.0399959050    0.0555863235    0.0331633883    0.1105967992
0.3600  -0.3350806263    0.0404770864    0.0562381604    0.0332863970    0.1105635560
0.3610  -0.3364247149    0.0409629023    0.0568960862    0.0334089523    0.1105304173
0.3620  -0.3377716268    0.0414533877    0.0575601470    0.0335310461    0.1104973853
0.3630  -0.3391213597    0.0419485783    0.0582303890    0.0336526701    0.1104644618
0.3640  -0.3404739113    0.0424485095    0.0589068590    0.0337738162    0.1104316488
0.3650  -0.3418292793    0.0429532173    0.0595896040    0.0338944760    0.1103989484
0.3660  -0.3431874612    0.0434627377    0.0602786715    0.0340146412    0.1103663625
0.3670  -0.3445484541    0.0439771072    0.0609741093    0.0341343035    0.1103338932
0.3680  -0.3459122554    0.0444963621    0.0616759653    0.0342534545    0.1103015424
0.3690  -0.3472788619    0.0450205394    0.0623842882    0.0343720856    0.1102693122
0.3700  -0.3486482707    0.0455496760    0.0630991267    0.0344901885    0.1102372046
0.3710  -0.3500204784    0.0460838092    0.0638205300    0.0346077547    0.1102052217
0.3720  -0.3513954816    0.0466229764    0.0645485477    0.0347247755    0.1101733654
0.3730  -0.3527732767    0.0471672153    0.0652832297    0.0348412424    0.1101416380
0.3740  -0.3541538600    0.0477165639    0.0660246264    0.0349571468    0.1101100413
0.3750  -0.3555372276    0.0482710604    0.0667727884    0.0350724799    0.1100785776
0.3760  -0.3569233755    0.0488307431    0.0675277668    0.0351872332    0.1100472489
0.3770  -0.3583122994    0.0493956507    0.0682896131    0.0353013978    0.1100160573
0.3780  -0.3597039949    0.0499658222    0.0690583791    0.0354149649    0.1099850048
0.3790  -0.3610984577    0.0505412966    0.0698341170    0.0355279258    0.1099540937
0.3800  -0.3624956829    0.0511221133    0.0706168796    0.0356402716    0.1099233260
0.3810  -0.3638956657    0.0517083120    0.0714067199    0.0357519934    0.1098927038
0.3820  -0.3652984010    0.0522999326    0.0722036913    0.0358630822    0.1098622293
0.3830  -0.3667038838    0.0528970151    0.0730078476    0.0359735291    0.1098319046
0.3840  -0.3681121085    0.0534995999    0.0738192433    0.0360833250    0.1098017320
0.3850  -0.3695230696    0.0541077277    0.0746379329    0.0361924610    0.1097717134
0.3860  -0.3709367615    0.0547214393    0.0754639715    0.0363009280    0.1097418511
0.3870  -0.3723531782    0.0553407759    0.0762974148    0.0364087167    0.1097121474
0.3880  -0.3737723136    0.0559657788    0.0771383187    0.0365158181    0.1096826043
0.3890  -0.3751941614    0.0565964896    0.0779867397    0.0366222229    0.1096532240
0.3900  -0.3766187153    0.0572329504    0.0788427345    0.0367279220    0.1096240089
0.3910  -0.3780459685    0.0578752032    0.0797063604    0.0368329060    0.1095949609
0.3920  -0.3794759142    0.0585232904    0.0805776753    0.0369371657    0.1095660825
0.3930  -0.3809085455    0.0591772548    0.0814567373    0.0370406917    0.1095373758
0.3940  -0.3823438550    0.0598371392    0.0823436051    0.0371434745    0.1095088430
0.3950  -0.3837818354    0.0605029870    0.0832383377    0.0372455049    0.1094804865
0.3960  -0.3852224791    0.0611748415    0.0841409948    0.0373467733    0.1094523083
0.3970  -0.3866657782    0.0618527466    0.0850516363    0.0374472703    0.1094243109
0.3980  -0.3881117248    0.0625367462    0.0859703230    0.0375469862    0.1093964964
0.3990  -0.3895603106    0.0632268846    0.0868971156    0.0376459116    0.1093688672
0.4000  -0.3910115273    0.0639232064    0.0878320758    0.0377440369    0.1093414255
0.4010  -0.3924653661    0.0646257565    0.0887752655    0.0378413524    0.1093141736
0.4020  -0.3939218183    0.0653345799    0.0897267472    0.0379378484    0.1092871137
0.4030  -0.3953808747    0.0660497221    0.0906865838    0.0380335153    0.1092602483
0.4040  -0.3968425262    0.0667712287    0.0916548389    0.0381283433    0.1092335796
0.4050  -0.3983067631    0.0674991457    0.0926315764    0.0382223226    0.1092071100
0.4060  -0.3997735759    0.0682335194    0.0936168608    0.0383154433    0.1091808417
0.4070  -0.4012429546    0.0689743961    0.0946107572    0.0384076958    0.1091547771
0.4080  -0.4027148890    0.0697218228    0.0956133310    0.0384990700    0.1091289186
0.4090  -0.4041893687    0.0704758466    0.0966246484    0.0385895561    0.1091032684
0.4100  -0.4056663831    0.0712365148    0.0976447760    0.0386791440    0.1090778290
0.4110  -0.4071459214    0.0720038751    0.0986737809    0.0387678239    0.1090526027
0.4120  -0.4086279724    0.0727779755    0.0997117307    0.0388555857    0.1090275919
0.4130  -0.4101125249    0.0735588643    0.1007586939    0.0389424194    0.1090027990
0.4140  -0.4115995672    0.0743465899    0.1018147391    0.0390283148    0.1089782263
0.4150  -0.4130890876    0.0751412014    0.1028799357    0.0391132619    0.1089538762
0.4160  -0.4145810741    0.0759427477    0.1039543536    0.0391972504    0.1089297512
0.4170  -0.4160755142    0.0767512785    0.1050380634    0.0392802703    0.1089058537
0.4180  -0.4175723955    0.0775668434    0.1061311361    0.0393623113    0.1088821859
0.4190  -0.4190717051    0.0783894924    0.1072336433    0.0394433631    0.1088587505
0.4200  -0.4205734300    0.0792192761    0.1083456574    0.0395234155    0.1088355498
0.4210  -0.4220775568    0.0800562450    0.1094672512    0.0396024581    0.1088125862
0.4220  -0.4235840720    0.0809004502    0.1105984981    0.0396804807    0.1087898623
0.4230  -0.4250929618    0.0817519429    0.1117394721    0.0397574728    0.1087673803
0.4240  -0.4266042119    0.0826107747    0.1128902480    0.0398334240    0.1087451428
0.4250  -0.4281178080    0.0834769976    0.1140509010    0.0399083240    0.1087231523
0.4260  -0.4296337354    0.0843506639    0.1152215070    0.0399821621    0.1087014112
0.4270  -0.4311519793    0.0852318260    0.1164021426    0.0400549280    0.1086799220
0.4280  -0.4326725243    0.0861205368    0.1175928850    0.0401266112    0.1086586871
0.4290  -0.4341953550    0.0870168496    0.1187938120    0.0401972010    0.1086377090
0.4300  -0.4357204556    0.0879208179    0.1200050019    0.0402666868    0.1086169904
0.4310  -0.4372478100    0.0888324954    0.1212265341    0.0403350582    0.1085965335
0.4320  -0.4387774019    0.0897519365    0.1224584882    0.0404023043    0.1085763410
0.4330  -0.4403092146    0.0906791955    0.1237009447    0.0404684147    0.1085564153
0.4340  -0.4418432312    0.0916143274    0.1249539848    0.0405333785    0.1085367590
0.4350  -0.4433794343    0.0925573872    0.1262176902    0.0405971850    0.1085173745
0.4360  -0.4449178065    0.0935084305    0.1274921435    0.0406598236    0.1084982645
0.4370  -0.4464583299    0.0944675131    0.1287774278    0.0407212834    0.1084794313
0.4380  -0.4480009863    0.0954346911    0.1300736271    0.0407815536    0.1084608777
0.4390  -0.4495457573    0.0964100211    0.1313808260    0.0408406234    0.1084426060
0.4400  -0.4510926239    0.0973935599    0.1326991097    0.0408984820    0.1084246189
0.4410  -0.4526415672    0.0983853648    0.1340285643    0.0409551185    0.1084069190
0.4420  -0.4541925677    0.0993854931    0.1353692766    0.0410105219    0.1083895086
0.4430  -0.4557456056    0.1003940028    0.1367213341    0.0410646814    0.1083723905
0.4440  -0.4573006609    0.1014109522    0.1380848251    0.0411175860    0.1083555672
0.4450  -0.4588577131    0.1024363997    0.1394598385    0.0411692247    0.1083390412
0.4460  -0.4604167414    0.1034704044    0.1408464641    0.0412195866    0.1083228151
0.4470  -0.4619777248    0.1045130254    0.1422447923    0.0412686606    0.1083068916
0.4480  -0.4635406418    0.1055643225    0.1436549146    0.0413164358    0.1082912731
0.4490  -0.4651054707    0.1066243556    0.1450769230    0.0413629009    0.1082759623
0.4500  -0.4666721894    0.1076931850    0.1465109102    0.0414080450    0.1082609618
0.4510  -0.4682407753    0.1087708715    0.1479569700    0.0414518570    0.1082462741
0.4520  -0.4698112056    0.1098574761    0.1494151969    0.0414943258    0.1082319019
0.4530  -0.4713834572    0.1109530602    0.1508856859    0.0415354401    0.1082178478
0.4540  -0.4729575064    0.1120576857    0.1523685333    0.0415751890    0.1082041143
0.4550  -0.4745333295    0.1131714147    0.1538638360    0.0416135611    0.1081907040
0.4560  -0.4761109020    0.1142943097    0.1553716916    0.0416505453    0.1081776197
0.4570  -0.4776901994    0.1154264336    0.1568921987    0.0416861304    0.1081648638
0.4580  -0.4792711966    0.1165678497    0.1584254567    0.0417203052    0.1081524391
0.4590  -0.4808538683    0.1177186217    0.1599715659    0.0417530584    0.1081403481
0.4600  -0.4824381885    0.1188788135    0.1615306273    0.0417843787    0.1081285935
0.4610  -0.4840241312    0.1200484896    0.1631027431    0.0418142550    0.1081171778
0.4620  -0.4856116697    0.1212277148    0.1646880161    0.0418426759    0.1081061038
0.4630  -0.4872007772    0.1224165542    0.1662865500    0.0418696302    0.1080953739
0.4640  -0.4887914262    0.1236150733    0.1678984495    0.0418951065    0.1080849910
0.4650  -0.4903835890    0.1248233381    0.1695238201    0.0419190934    0.1080749576
0.4660  -0.4919772375    0.1260414149    0.1711627683    0.0419415797    0.1080652763
0.4670  -0.4935723431    0.1272693704    0.1728154015    0.0419625541    0.1080559498
0.4680  -0.4951688767    0.1285072717    0.1744818280    0.0419820051    0.1080469807
0.4690  -0.4967668091    0.1297551863    0.1761621571    0.0419999215    0.1080383717
0.4700  -0.4983661103    0.1310131820    0.1778564988    0.0420162917    0.1080301254
0.4710  -0.4999667502    0.1322813272    0.1795649645    0.0420311046    0.1080222444
0.4720  -0.5015686981    0.1335596905    0.1812876662    0.0420443486    0.1080147314
0.4730  -0.5031719229    0.1348483410    0.1830247169    0.0420560123    0.1080075890
0.4740  -0.5047763930    0.1361473482    0.1847762307    0.0420660845    0.1080008199
0.4750  -0.5063820766    0.1374567819    0.1865423226    0.0420745536    0.1079944268
0.4760  -0.5079889411    0.1387767125    0.1883231088    0.0420814082    0.1079884122
0.4770  -0.5095969538    0.1401072106    0.1901187062    0.0420866370    0.1079827788
0.4780  -0.5112060813    0.1414483473    0.1919292328    0.0420902285    0.1079775292
0.4790  -0.5128162899    0.1428001942    0.1937548078    0.0420921713    0.1079726662
0.4800  -0.5144275454    0.1441628231    0.1955955512    0.0420924540    0.1079681923
0.4810  -0.5160398130    0.1455363064    0.1974515842    0.0420910652    0.1079641102
0.4820  -0.5176530577    0.1469207169    0.1993230290    0.0420879934    0.1079604225
0.4830  -0.5192672438    0.1483161276    0.2012100088    0.0420832272    0.1079571319
0.4840  -0.5208823353    0.1497226123    0.2031126480    0.0420767552    0.1079542410
0.4850  -0.5224982955    0.1511402449    0.2050310720    0.0420685659    0.1079517524
0.4860  -0.5241150875    0.1525690998    0.2069654071    0.0420586480    0.1079496688
0.4870  -0.5257326737    0.1540092519    0.2089157811    0.0420469901    0.1079479928
0.4880  -0.5273510161    0.1554607765    0.2108823225    0.0420335807    0.1079467271
0.4890  -0.5289700762    0.1569237493    0.2128651613    0.0420184084    0.1079458743
0.4900  -0.5305898149    0.1583982465    0.2148644282    0.0420014619    0.1079454369
0.4910  -0.5322101928    0.1598843445    0.2168802553    0.0419827298    0.1079454177
0.4920  -0.5338311698    0.1613821204    0.2189127759    0.0419622006    0.1079458192
0.4930  -0.5354527055    0.1628916517    0.2209621242    0.0419398630    0.1079466441
0.4940  -0.5370747587    0.1644130162    0.2230284358    0.0419157057    0.1079478950
0.4950  -0.5386972879    0.1659462923    0.2251118474    0.0418897174    0.1079495744
0.4960  -0.5403202511    0.1674915586    0.2272124967    0.0418618865    0.1079516851
0.4970  -0.5419436055    0.1690488945    0.2293305228    0.0418322020    0.1079542295
0.4980  -0.5435673082    0.1706183794    0.2314660661    0.0418006524    0.1079572104
0.4990  -0.5451913153    0.1722000936    0.2336192678    0.0417672264    0.1079606303
0.5000  -0.5468155827    0.1737941176    0.2357902707    0.0417319128    0.1079644917
0.5010  -0.5484400657    0.1754005322    0.2379792187    0.0416947004    0.1079687973
0.5020  -0.5500647189    0.1770194191    0.2401862570    0.0416555778    0.1079735496
0.5030  -0.5516894964    0.1786508599    0.2424115318    0.0416145339    0.1079787513
0.5040  -0.5533143520    0.1802949372    0.2446551908    0.0415715574    0.1079844048
0.5050  -0.5549392385    0.1819517336    0.2469173831    0.0415266372    0.1079905128
0.5060  -0.5565641084    0.1836213325    0.2491982586    0.0414797621    0.1079970778
0.5070  -0.5581889138    0.1853038174    0.2514979690    0.0414309210    0.1080041024
0.5080  -0.5598136058    0.1869992727    0.2538166669    0.0413801028    0.1080115890
0.5090  -0.5614381352    0.1887077829    0.2561545066    0.0413272963    0.1080195403
0.5100  -0.5630624522    0.1904294330    0.2585116433    0.0412724905    0.1080279588
0.5110  -0.5646865063    0.1921643088    0.2608882338    0.0412156745    0.1080368469
0.5120  -0.5663102467    0.1939124961    0.2632844361    0.0411568371    0.1080462072
0.5130  -0.5679336215    0.1956740815    0.2657004098    0.0410959675    0.1080560422
0.5140  -0.5695565788    0.1974491519    0.2681363155    0.0410330546    0.1080663543
0.5150  -0.5711790656    0.1992377948    0.2705923154    0.0409680876    0.1080771462
0.5160  -0.5728010285    0.2010400981    0.2730685730    0.0409010555    0.1080884202
0.5170  -0.5744224136    0.2028561500    0.2755652533    0.0408319477    0.1081001789
0.5180  -0.5760431661    0.2046860396    0.2780825225    0.0407607531    0.1081124246
0.5190  -0.5776632309    0.2065298560    0.2806205483    0.0406874611    0.1081251599
0.5200  -0.5792825521    0.2083876892    0.2831795000    0.0406120609    0.1081383871
0.5210  -0.5809010731    0.2102596293    0.2857595480    0.0405345419    0.1081521088
0.5220  -0.5825187368    0.2121457672    0.2883608644    0.0404548934    0.1081663273
0.5230  -0.5841354855    0.2140461941    0.2909836226    0.0403731047    0.1081810450
